Vardas              Pavarde             Galutinis
Pavarde65075        Vardas65075         7.76
Pavarde65076        Vardas65076         5.68
Pavarde65078        Vardas65078         5.76
Pavarde65079        Vardas65079         6.24
Pavarde65081        Vardas65081         5.68
Pavarde65082        Vardas65082         8.24
Pavarde65084        Vardas65084         5.68
Pavarde65085        Vardas65085         7.76
Pavarde65086        Vardas65086         6.48
Pavarde65087        Vardas65087         8.24
Pavarde65088        Vardas65088         8.04
Pavarde65089        Vardas65089         5.48
Pavarde6509         Vardas6509          7.48
Pavarde65092        Vardas65092         7.24
Pavarde65093        Vardas65093         8.52
Pavarde65096        Vardas65096         6.64
Pavarde651          Vardas651           6.6
Pavarde6510         Vardas6510          5.12
Pavarde65100        Vardas65100         8.12
Pavarde65102        Vardas65102         5.12
Pavarde65103        Vardas65103         7.4
Pavarde65108        Vardas65108         6.24
Pavarde65109        Vardas65109         8.28
Pavarde6511         Vardas6511          7.96
Pavarde65110        Vardas65110         5.8
Pavarde65111        Vardas65111         8.12
Pavarde65112        Vardas65112         6.72
Pavarde65116        Vardas65116         6.2
Pavarde65118        Vardas65118         8.72
Pavarde6512         Vardas6512          7.12
Pavarde65120        Vardas65120         7.16
Pavarde65123        Vardas65123         7.2
Pavarde65124        Vardas65124         6.12
Pavarde65129        Vardas65129         5.6
Pavarde6513         Vardas6513          6.88
Pavarde65130        Vardas65130         6.08
Pavarde65133        Vardas65133         8.36
Pavarde65134        Vardas65134         7.8
Pavarde65136        Vardas65136         8.04
Pavarde65137        Vardas65137         6.52
Pavarde6514         Vardas6514          6
Pavarde65143        Vardas65143         5.36
Pavarde65144        Vardas65144         7.36
Pavarde65146        Vardas65146         8
Pavarde65147        Vardas65147         8.16
Pavarde65148        Vardas65148         5.92
Pavarde65150        Vardas65150         7.04
Pavarde65153        Vardas65153         6.8
Pavarde65155        Vardas65155         7.72
Pavarde65156        Vardas65156         6.64
Pavarde65157        Vardas65157         7.52
Pavarde6516         Vardas6516          5.4
Pavarde65161        Vardas65161         7.32
Pavarde65164        Vardas65164         7.04
Pavarde65165        Vardas65165         6.24
Pavarde65168        Vardas65168         7.2
Pavarde65169        Vardas65169         5.68
Pavarde6517         Vardas6517          6.44
Pavarde65171        Vardas65171         5.88
Pavarde65172        Vardas65172         7.4
Pavarde65174        Vardas65174         5.52
Pavarde65175        Vardas65175         8.08
Pavarde65177        Vardas65177         6.44
Pavarde65178        Vardas65178         6.28
Pavarde6518         Vardas6518          6.56
Pavarde65180        Vardas65180         7.52
Pavarde65181        Vardas65181         6.2
Pavarde65182        Vardas65182         8.72
Pavarde65184        Vardas65184         5.64
Pavarde65185        Vardas65185         7.6
Pavarde65187        Vardas65187         6.4
Pavarde65188        Vardas65188         5.88
Pavarde65189        Vardas65189         7.6
Pavarde6519         Vardas6519          7.64
Pavarde65193        Vardas65193         7.2
Pavarde65195        Vardas65195         7.96
Pavarde65197        Vardas65197         5.6
Pavarde65198        Vardas65198         7.32
Pavarde65199        Vardas65199         5.6
Pavarde6520         Vardas6520          5.48
Pavarde65202        Vardas65202         6.2
Pavarde65203        Vardas65203         7.08
Pavarde65205        Vardas65205         8.36
Pavarde65206        Vardas65206         5.28
Pavarde65207        Vardas65207         5.76
Pavarde6521         Vardas6521          6.28
Pavarde65210        Vardas65210         6.24
Pavarde65211        Vardas65211         6.6
Pavarde65212        Vardas65212         6.08
Pavarde65213        Vardas65213         5.72
Pavarde65214        Vardas65214         5.6
Pavarde65215        Vardas65215         8.4
Pavarde65218        Vardas65218         6.4
Pavarde6522         Vardas6522          5.8
Pavarde65223        Vardas65223         6.8
Pavarde65225        Vardas65225         7.04
Pavarde65227        Vardas65227         6.76
Pavarde65228        Vardas65228         5.88
Pavarde6523         Vardas6523          8.08
Pavarde65233        Vardas65233         6.4
Pavarde65234        Vardas65234         6.52
Pavarde65235        Vardas65235         7.28
Pavarde65237        Vardas65237         6.4
Pavarde65238        Vardas65238         8.84
Pavarde6524         Vardas6524          5.64
Pavarde65242        Vardas65242         6.68
Pavarde65244        Vardas65244         6.6
Pavarde65247        Vardas65247         5.32
Pavarde65250        Vardas65250         7.6
Pavarde65252        Vardas65252         6.76
Pavarde65253        Vardas65253         6.64
Pavarde65254        Vardas65254         8.08
Pavarde65255        Vardas65255         8.2
Pavarde65257        Vardas65257         7.68
Pavarde6526         Vardas6526          8.2
Pavarde65260        Vardas65260         8
Pavarde65263        Vardas65263         5.24
Pavarde65264        Vardas65264         8.24
Pavarde65267        Vardas65267         7.96
Pavarde65270        Vardas65270         7.72
Pavarde65276        Vardas65276         7.48
Pavarde65277        Vardas65277         8.28
Pavarde65279        Vardas65279         5.64
Pavarde6528         Vardas6528          8.72
Pavarde65280        Vardas65280         7.12
Pavarde65284        Vardas65284         6.36
Pavarde65287        Vardas65287         7.28
Pavarde65289        Vardas65289         7.96
Pavarde65290        Vardas65290         6.52
Pavarde65291        Vardas65291         6
Pavarde65292        Vardas65292         5.12
Pavarde65293        Vardas65293         5.12
Pavarde65294        Vardas65294         6.32
Pavarde65297        Vardas65297         6.36
Pavarde65298        Vardas65298         5.32
Pavarde65299        Vardas65299         7.44
Pavarde653          Vardas653           6.92
Pavarde65301        Vardas65301         5.76
Pavarde65302        Vardas65302         7.04
Pavarde65303        Vardas65303         5.48
Pavarde65306        Vardas65306         5.6
Pavarde65307        Vardas65307         6.56
Pavarde65308        Vardas65308         5.28
Pavarde6531         Vardas6531          8.36
Pavarde65310        Vardas65310         5.6
Pavarde65311        Vardas65311         5.76
Pavarde65312        Vardas65312         6.6
Pavarde65314        Vardas65314         7.08
Pavarde65315        Vardas65315         6.28
Pavarde65316        Vardas65316         8.28
Pavarde65319        Vardas65319         6
Pavarde6532         Vardas6532          6.4
Pavarde65321        Vardas65321         6.12
Pavarde65323        Vardas65323         7.76
Pavarde65324        Vardas65324         8.36
Pavarde65325        Vardas65325         6.04
Pavarde65327        Vardas65327         7.84
Pavarde65330        Vardas65330         6.2
Pavarde65335        Vardas65335         6.76
Pavarde65336        Vardas65336         7.12
Pavarde65337        Vardas65337         6.28
Pavarde6534         Vardas6534          6.76
Pavarde65341        Vardas65341         6.76
Pavarde65343        Vardas65343         7.96
Pavarde65344        Vardas65344         5.2
Pavarde65346        Vardas65346         5.52
Pavarde65348        Vardas65348         5.24
Pavarde6535         Vardas6535          7
Pavarde65350        Vardas65350         6.84
Pavarde65351        Vardas65351         6.16
Pavarde65352        Vardas65352         7.8
Pavarde65354        Vardas65354         7.88
Pavarde65356        Vardas65356         5.16
Pavarde65357        Vardas65357         7
Pavarde65358        Vardas65358         6.72
Pavarde65359        Vardas65359         7.72
Pavarde65365        Vardas65365         6.72
Pavarde65366        Vardas65366         6.24
Pavarde65367        Vardas65367         5.12
Pavarde6537         Vardas6537          6.36
Pavarde65370        Vardas65370         7.56
Pavarde65372        Vardas65372         5.04
Pavarde65374        Vardas65374         5.04
Pavarde65376        Vardas65376         7.64
Pavarde65378        Vardas65378         5.92
Pavarde65379        Vardas65379         7.88
Pavarde65384        Vardas65384         7.6
Pavarde65385        Vardas65385         6.36
Pavarde65386        Vardas65386         6.32
Pavarde65387        Vardas65387         6.04
Pavarde65393        Vardas65393         8.4
Pavarde65394        Vardas65394         5.36
Pavarde65395        Vardas65395         7.28
Pavarde65396        Vardas65396         6.04
Pavarde65397        Vardas65397         5.16
Pavarde65398        Vardas65398         7.72
Pavarde6540         Vardas6540          8.36
Pavarde65400        Vardas65400         7.4
Pavarde65401        Vardas65401         7
Pavarde65402        Vardas65402         5.24
Pavarde65403        Vardas65403         5.64
Pavarde65405        Vardas65405         6.52
Pavarde65406        Vardas65406         5.08
Pavarde65408        Vardas65408         8.04
Pavarde65409        Vardas65409         8.36
Pavarde65410        Vardas65410         7.4
Pavarde65411        Vardas65411         6.52
Pavarde65413        Vardas65413         7.96
Pavarde65415        Vardas65415         7.76
Pavarde65416        Vardas65416         7.32
Pavarde65418        Vardas65418         6
Pavarde65424        Vardas65424         5.76
Pavarde65425        Vardas65425         7.16
Pavarde65429        Vardas65429         8.36
Pavarde6543         Vardas6543          7.72
Pavarde65431        Vardas65431         7.4
Pavarde65432        Vardas65432         6.92
Pavarde65433        Vardas65433         8.24
Pavarde65434        Vardas65434         6.68
Pavarde65435        Vardas65435         7.76
Pavarde65436        Vardas65436         7.88
Pavarde65439        Vardas65439         6.48
Pavarde65440        Vardas65440         5.12
Pavarde65442        Vardas65442         7.24
Pavarde65444        Vardas65444         5.56
Pavarde65446        Vardas65446         7.76
Pavarde65447        Vardas65447         8.16
Pavarde65448        Vardas65448         6.52
Pavarde65449        Vardas65449         6.88
Pavarde6545         Vardas6545          8
Pavarde65451        Vardas65451         7.32
Pavarde65453        Vardas65453         5.16
Pavarde65454        Vardas65454         5.08
Pavarde65455        Vardas65455         6.36
Pavarde65456        Vardas65456         6.04
Pavarde65457        Vardas65457         7
Pavarde65458        Vardas65458         5.8
Pavarde6546         Vardas6546          7.96
Pavarde65460        Vardas65460         5.44
Pavarde65461        Vardas65461         7.44
Pavarde65463        Vardas65463         6.8
Pavarde65464        Vardas65464         6.08
Pavarde65465        Vardas65465         8.36
Pavarde65466        Vardas65466         8.2
Pavarde65467        Vardas65467         7.2
